symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
WLFI,BUY,LIMIT,IOC,7029,0.2355000,0.2324503,FILLED,703,7029,1756103753550,1655.3294999999998
AVAX,SELL,LIMIT,IOC,31,24.7280,24.8510,FILLED,3,31,1756103754038,766.5680000000001
TRUMP,SELL,LIMIT,IOC,568.33,8.410000,8.493000,FILLED,512.86,568.33,1756103754225,4779.6553
ARB,SELL,LIMIT,IOC,1552.6,0.558300,0.561600,FILLED,806.6,1552.6,1756103755264,866.8165799999999
TRUMP,SELL,LIMIT,IOC,5.32,8.408000,8.493000,FILLED,5.32,5.32,1756103755325,44.73056
BTC,SELL,LIMIT,IOC,0.170,111598.30,112039.00,FILLED,0.170,0.170,1756103755552,18971.711000000003
INJ,SELL,LIMIT,IOC,45.0,13.800000,13.930000,FILLED,13.0,45.0,1756103755597,621.0
WOO,SELL,LIMIT,IOC,2754,0.07133,0.07238,FILLED,2754,2754,1756103756262,196.44282
ETHFI,SELL,LIMIT,IOC,2370.6,1.1929000,1.2049274,FILLED,828.6,2370.6,1756103757072,2827.88874
ONT,SELL,LIMIT,IOC,740.7,0.1982,0.2006,FILLED,740.7,740.7,1756103757306,146.80674
ETH,SELL,LIMIT,IOC,0.005,4634.79,4653.40,FILLED,0.005,0.005,1756103758363,23.17395
BTC,SELL,LIMIT,IOC,0.001,111591.10,112039.00,FILLED,0.001,0.001,1756103758363,111.59110000000001
ONT,SELL,LIMIT,IOC,560.2,0.1977,0.2005,FILLED,560.2,560.2,1756103759148,110.75154
ASR,SELL,LIMIT,IOC,9.8,2.789000,2.832000,FILLED,9.8,9.8,1756103759614,27.332200000000004
GHST,SELL,LIMIT,IOC,47,0.4651000,0.4721234,FILLED,36,47,1756103761493,21.8597
ONT,SELL,LIMIT,IOC,86.6,0.1976,0.2005,FILLED,86.6,86.6,1756103761569,17.11216
HOOK,SELL,LIMIT,IOC,439.6,0.106800,0.112300,FILLED,247.4,439.6,1756103766191,46.94928
ONT,SELL,LIMIT,IOC,41.0,0.1973,0.1992,FILLED,41.0,41.0,1756103767325,8.0893
ATOM,SELL,LIMIT,IOC,1.07,4.619,4.647,FILLED,1.07,1.07,1756103768190,4.94233
BIO,BUY,LIMIT,IOC,278,0.2422800,0.2402000,FILLED,278,278,1756103769412,67.35384
GOAT,SELL,LIMIT,IOC,4847,0.0852000,0.0897220,FILLED,947,4847,1756103771553,412.9644
XLM,SELL,LIMIT,IOC,65540,0.39302,0.39819,FILLED,498,65540,1756103771554,25758.5308
BTC,SELL,LIMIT,IOC,0.001,111587.20,112035.00,FILLED,0.001,0.001,1756103773449,111.5872
MELANIA,SELL,LIMIT,IOC,7102.62,0.191500,0.193200,FILLED,2511.65,7102.62,1756103774171,1360.15173
EDU,SELL,LIMIT,IOC,33372,0.1344000,0.1362354,FILLED,840,33372,1756103774461,4485.1968
SOL,SELL,LIMIT,IOC,42.22,201.7100,202.6700,FILLED,12.12,42.22,1756103775081,8516.1962
MELANIA,SELL,LIMIT,IOC,7513.34,0.191300,0.193200,FILLED,3844.74,7513.34,1756103775202,1437.301942
EDU,SELL,LIMIT,IOC,9331,0.1343000,0.1363000,FILLED,7769,9331,1756103775575,1253.1533
SOLUSDC,SELL,LIMIT,IOC,0.04,201.5800,202.5600,FILLED,0.04,0.04,1756103776390,8.0632
FARTCOIN,SELL,LIMIT,IOC,47.9,0.9184000,0.9274000,FILLED,47.9,47.9,1756103777128,43.99136
LTC,SELL,LIMIT,IOC,5.091,113.39,113.94,FILLED,1.255,5.091,1756103777288,577.26849
TRX,SELL,LIMIT,IOC,4005,0.35400,0.35632,FILLED,3644,4005,1756103777288,1417.77
LDO,SELL,LIMIT,IOC,194,1.372900,1.380416,FILLED,166,194,1756103777289,266.3426
HYPE,SELL,LIMIT,IOC,29.88,44.81900,45.28600,FILLED,4.44,29.88,1756103777289,1339.19172
SOL,SELL,LIMIT,IOC,2.36,201.6600,202.5900,FILLED,2.36,2.36,1756103777289,475.9176
DOGE,SELL,LIMIT,IOC,6321,0.222560,0.224020,FILLED,2728,6321,1756103778090,1406.80176
WLFI,BUY,LIMIT,IOC,20251,0.2358000,0.2325000,FILLED,9880,20251,1756103778114,4775.1858
PROMPT,SELL,LIMIT,IOC,2081,0.3422000,0.3455000,FILLED,278,2081,1756103778114,712.1182
SOL,SELL,LIMIT,IOC,0.04,201.6400,202.6600,FILLED,0.04,0.04,1756103778442,8.0656
SUSHI,SELL,LIMIT,IOC,535,0.8006,0.8092,FILLED,91,535,1756103779112,428.32099999999997
TRUMP,SELL,LIMIT,IOC,1.28,8.410000,8.496000,FILLED,1.28,1.28,1756103779112,10.764800000000001
NEAR,SELL,LIMIT,IOC,5,2.5400,2.5660,FILLED,5,5,1756103779176,12.7
DOGE,SELL,LIMIT,IOC,2368,0.222570,0.224120,FILLED,1377,2368,1756103779287,527.04576
BTC,SELL,LIMIT,IOC,0.002,111588.60,112029.50,FILLED,0.002,0.002,1756103779287,223.17720000000003
AVAAI,SELL,LIMIT,IOC,25627,0.0255700,0.0268772,FILLED,7041,25627,1756103779325,655.28239
BNB,SELL,LIMIT,IOC,0.02,863.970,868.500,FILLED,0.02,0.02,1756103779393,17.279400000000003
WCT,SELL,LIMIT,IOC,16,0.3221000,0.3254000,FILLED,16,16,1756103780191,5.1536
1000WHY,SELL,LIMIT,IOC,665453,0.0000302,0.0000308,FILLED,24774,665453,1756103780591,20.0966806
WLFI,BUY,LIMIT,IOC,890,0.2359000,0.2326000,FILLED,890,890,1756103783458,209.951
HOOK,SELL,LIMIT,IOC,3201.9,0.106800,0.112300,FILLED,3201.9,3201.9,1756103786206,341.96292000000005
WLFI,BUY,LIMIT,IOC,800,0.2360000,0.2328000,FILLED,279,800,1756103788190,188.79999999999998
FET,SELL,LIMIT,IOC,982,0.6548000,0.6616000,FILLED,982,982,1756103790321,643.0136
XVG,SELL,LIMIT,IOC,18017,0.0060736,0.0061634,FILLED,6013,18017,1756103792174,109.4280512
UNI,SELL,LIMIT,IOC,2,10.4710,10.5330,FILLED,2,2,1756103792174,20.942
LINK,SELL,LIMIT,IOC,3.87,25.684,25.765,FILLED,3.87,3.87,1756103792174,99.39708
ONT,BUY,LIMIT,IOC,19828.1,0.2041,0.2016,FILLED,8516.1,19828.1,1756103793052,4046.9152099999997
C,SELL,LIMIT,IOC,33,0.1901700,0.1930900,FILLED,33,33,1756103794153,6.27561
GOAT,SELL,LIMIT,IOC,554962,0.0877500,0.0896166,FILLED,32987,554962,1756103794196,48697.915499999996
LINK,SELL,LIMIT,IOC,2000.00,25.561,25.785,FILLED,20.53,2000.00,1756103794508,51122.0
ETH,SELL,LIMIT,IOC,30.000,4638.78,4658.88,FILLED,5.994,30.000,1756103794508,139163.4
BID,BUY,LIMIT,IOC,849,0.1027000,0.1012000,FILLED,528,849,1756103800443,87.1923
BNB,SELL,LIMIT,IOC,0.69,863.890,868.250,FILLED,0.30,0.69,1756103811324,596.0840999999999
MEME,BUY,LIMIT,IOC,395174,0.0039140,0.0038760,FILLED,108751,395174,1756103813425,1546.711036
ONG,SELL,LIMIT,IOC,4509,0.2093200,0.2122582,FILLED,3754,4509,1756103814161,943.82388
ZORA,SELL,LIMIT,IOC,230,0.1112200,0.1122300,FILLED,230,230,1756103820659,25.5806
WLFI,BUY,LIMIT,IOC,4515,0.2360000,0.2343000,FILLED,700,4515,1756103822597,1065.54
ENA,SELL,LIMIT,IOC,6303,0.6577000,0.6638000,FILLED,6295,6303,1756103823054,4145.4830999999995
ENA,SELL,LIMIT,IOC,278,0.6575000,0.6642000,FILLED,278,278,1756103824370,182.785
ZORA,SELL,LIMIT,IOC,1279,0.1110500,0.1119800,FILLED,1279,1279,1756103824582,142.03295
WLFI,BUY,LIMIT,IOC,5123,0.2363183,0.2341000,FILLED,3945,5123,1756103831230,1210.6586509
ZORA,SELL,LIMIT,IOC,119,0.1107400,0.1113052,FILLED,56,119,1756103833550,13.17806
WLFI,BUY,LIMIT,IOC,299,0.2363000,0.2341000,FILLED,299,299,1756103834290,70.6537
MEME,SELL,LIMIT,IOC,44674,0.0038370,0.0038770,FILLED,19645,44674,1756103834290,171.414138
XNY,SELL,LIMIT,IOC,14713,0.0068620,0.0069730,FILLED,14713,14713,1756103834290,100.960606
WLFI,BUY,LIMIT,IOC,1173,0.2364000,0.2343000,FILLED,512,1173,1756103836394,277.2972
ZORA,SELL,LIMIT,IOC,2333,0.1102500,0.1113600,FILLED,2333,2333,1756103837648,257.21325
OGN,BUY,LIMIT,IOC,1269,0.0782,0.0769,FILLED,1269,1269,1756103839175,99.23580000000001
ZORA,SELL,LIMIT,IOC,128,0.1102300,0.1113700,FILLED,128,128,1756103839345,14.10944
ATOM,SELL,LIMIT,IOC,1.64,4.614,4.641,FILLED,1.64,1.64,1756103843376,7.566959999999999
WLFI,BUY,LIMIT,IOC,82,0.2366000,0.2347000,FILLED,82,82,1756103844056,19.4012
SAPIEN,BUY,LIMIT,IOC,1588,0.2245000,0.2219304,FILLED,193,1588,1756103847114,356.50600000000003
WLFI,BUY,LIMIT,IOC,277,0.2377000,0.2348000,FILLED,277,277,1756103850055,65.8429
WLFI,BUY,LIMIT,IOC,7937,0.2379000,0.2348824,FILLED,1369,7937,1756103855201,1888.2123
ETH,SELL,LIMIT,IOC,10.000,4640.62,4658.01,FILLED,8.487,10.000,1756103855243,46406.2
BNB,SELL,LIMIT,IOC,10.00,863.830,868.140,FILLED,0.32,10.00,1756103855243,8638.300000000001
BTC,BUY,LIMIT,IOC,0.500,112486.10,112040.10,FILLED,0.195,0.500,1756103855243,56243.05
WLFI,BUY,LIMIT,IOC,1226,0.2380000,0.2354000,FILLED,689,1226,1756103859094,291.788
WLFI,BUY,LIMIT,IOC,11104,0.2384387,0.2353000,FILLED,11104,11104,1756103863331,2647.6233248
WLFI,BUY,LIMIT,IOC,7557,0.2385000,0.2361000,FILLED,685,7557,1756103867187,1802.3445
WLFI,BUY,LIMIT,IOC,807,0.2387000,0.2354000,FILLED,807,807,1756103872400,192.6309
NEO,SELL,LIMIT,IOC,13.34,7.987,8.063,FILLED,4.70,13.34,1756103874049,106.54658
WLFI,BUY,LIMIT,IOC,13666,0.2388000,0.2348000,FILLED,995,13666,1756103875256,3263.4408000000003
BANK,SELL,LIMIT,IOC,115485,0.0662720,0.0673359,FILLED,9733,115485,1756103875389,7653.42192
BNB,SELL,LIMIT,IOC,0.43,863.710,868.050,FILLED,0.43,0.43,1756103875623,371.3953
ETH,SELL,LIMIT,IOC,0.123,4636.34,4654.02,FILLED,0.123,0.123,1756103876500,570.26982
WLFI,BUY,LIMIT,IOC,571,0.2388000,0.2346000,FILLED,571,571,1756103876500,136.3548
XNY,SELL,LIMIT,IOC,16460,0.0068600,0.0069620,FILLED,12932,16460,1756103876500,112.9156
ENA,SELL,LIMIT,IOC,148,0.6575000,0.6643000,FILLED,148,148,1756103881075,97.31
XCN,SELL,LIMIT,IOC,29534,0.0121600,0.0122800,FILLED,2368,29534,1756103882447,359.13344
NEO,SELL,LIMIT,IOC,11.12,7.973,8.055,FILLED,11.12,11.12,1756103889196,88.65975999999999
ONT,BUY,LIMIT,IOC,55.5,0.2056,0.2028,FILLED,55.5,55.5,1756103889344,11.4108
PROMPT,BUY,LIMIT,IOC,840,0.3504000,0.3475000,FILLED,10,840,1756103890406,294.336
PENDLE,SELL,LIMIT,IOC,205,5.5454000,5.6020473,FILLED,26,205,1756103892235,1136.807
BIO,BUY,LIMIT,IOC,313,0.2448500,0.2425800,FILLED,313,313,1756103893335,76.63805
OGN,BUY,LIMIT,IOC,15951,0.0783,0.0773,FILLED,7429,15951,1756103895408,1248.9633
HYPE,SELL,LIMIT,IOC,229.53,44.73600,45.23833,FILLED,14.56,229.53,1756103903236,10268.254079999999
BIO,BUY,LIMIT,IOC,712,0.2452600,0.2434600,FILLED,712,712,1756103906368,174.62512
SUI,SELL,LIMIT,IOC,10.2,3.521900,3.557000,FILLED,10.2,10.2,1756103909556,35.923379999999995
SUI,SELL,LIMIT,IOC,57.0,3.521600,3.556900,FILLED,57.0,57.0,1756103911587,200.7312
ETH,SELL,LIMIT,IOC,0.041,4634.35,4652.63,FILLED,0.041,0.041,1756103913193,190.00835000000004
HUMA,BUY,LIMIT,IOC,226,0.0258430,0.0255940,FILLED,123,226,1756103913194,5.840518
ETH,SELL,LIMIT,IOC,0.213,4634.13,4652.26,FILLED,0.213,0.213,1756103914237,987.06969
SUI,SELL,LIMIT,IOC,536.7,3.521300,3.556200,FILLED,261.0,536.7,1756103914389,1889.88171
SOL,SELL,LIMIT,IOC,4.72,202.1500,203.1600,FILLED,1.40,4.72,1756103914389,954.148
ADA,SELL,LIMIT,IOC,1084,0.88460,0.88870,FILLED,300,1084,1756103914389,958.9064000000001
TAO,SELL,LIMIT,IOC,2.765,345.95,349.32,FILLED,1.495,2.765,1756103914389,956.55175
LINK,SELL,LIMIT,IOC,49.65,25.640,25.769,FILLED,49.65,49.65,1756103914389,1273.026
COMP,SELL,LIMIT,IOC,8.510,45.10,45.54,FILLED,1.964,8.510,1756103914389,383.801
ETH,SELL,LIMIT,IOC,2.159,4633.82,4652.20,FILLED,0.322,2.159,1756103916098,10004.417379999999
ETH,SELL,LIMIT,IOC,0.068,4633.54,4654.09,FILLED,0.068,0.068,1756103917194,315.08072000000004
QTUM,SELL,LIMIT,IOC,5.5,3.119,3.168,FILLED,5.5,5.5,1756103918527,17.154500000000002
WLFI,SELL,LIMIT,IOC,326,0.2300000,0.2328000,FILLED,19,326,1756103923302,74.98
QTUM,SELL,LIMIT,IOC,1550.0,3.119,3.164,FILLED,18.4,1550.0,1756103923411,4834.450000000001
BIO,BUY,LIMIT,IOC,137,0.2459600,0.2435300,FILLED,137,137,1756103930365,33.69652
FORM,SELL,LIMIT,IOC,58.9,3.376600,3.428241,FILLED,29.1,58.9,1756103931620,198.88173999999998
QTUM,SELL,LIMIT,IOC,12.9,3.115,3.162,FILLED,12.9,12.9,1756103932040,40.1835
BIO,BUY,LIMIT,IOC,207,0.2460600,0.2437900,FILLED,207,207,1756103932262,50.93442
ONT,SELL,LIMIT,IOC,2915.8,0.1981,0.2008,FILLED,2915.8,2915.8,1756103936524,577.61998
BIO,BUY,LIMIT,IOC,15949,0.2464400,0.2438266,FILLED,5153,15949,1756103937462,3930.47156
WLFI,SELL,LIMIT,IOC,1961,0.2292000,0.2319000,FILLED,1961,1961,1756103938083,449.46119999999996
WLFI,SELL,LIMIT,IOC,623,0.2292000,0.2319000,FILLED,623,623,1756103939361,142.7916
ATOM,SELL,LIMIT,IOC,108.62,4.606,4.634,FILLED,70.99,108.62,1756103940168,500.30372
WLFI,BUY,LIMIT,IOC,23,0.2370000,0.2319000,FILLED,23,23,1756103942062,5.451
TON,SELL,LIMIT,IOC,3.1,3.2251000,3.2574000,FILLED,3.1,3.1,1756103944242,9.99781
NEO,SELL,LIMIT,IOC,246.42,7.936,8.011,FILLED,26.81,246.42,1756103944421,1955.5891199999999
SUI,SELL,LIMIT,IOC,109.4,3.520500,3.556700,FILLED,56.6,109.4,1756103944454,385.14270000000005
BIO,BUY,LIMIT,IOC,1,0.2467700,0.2441000,FILLED,1,1,1756103945113,0.24677
ONT,SELL,LIMIT,IOC,1214.4,0.1977,0.2005,FILLED,1214.4,1214.4,1756103951204,240.08688
HYPE,SELL,LIMIT,IOC,3.53,44.73600,45.18000,FILLED,2.23,3.53,1756103952053,157.91807999999997
ONT,SELL,LIMIT,IOC,4623.8,0.1975,0.2002,FILLED,3968.1,4623.8,1756103953333,913.2005
ONT,SELL,LIMIT,IOC,7030.6,0.1970,0.1991,FILLED,2615.5,7030.6,1756103955133,1385.0282000000002
PENGU,BUY,LIMIT,IOC,617,0.0328070,0.0324900,FILLED,293,617,1756103956259,20.241919000000003
OGN,BUY,LIMIT,IOC,82,0.0789,0.0780,FILLED,82,82,1756103956370,6.4698
ONT,SELL,LIMIT,IOC,26.1,0.1965,0.1994,FILLED,26.1,26.1,1756103956599,5.12865
ASR,SELL,LIMIT,IOC,89.9,2.788000,2.830000,FILLED,32.4,89.9,1756103959069,250.6412
ONT,SELL,LIMIT,IOC,1274.4,0.1960,0.1992,FILLED,1010.4,1274.4,1756103959564,249.78240000000002
ASR,SELL,LIMIT,IOC,20.2,2.787000,2.828000,FILLED,20.2,20.2,1756103961081,56.297399999999996
BOME,BUY,LIMIT,IOC,177485,0.0022880,0.0022670,FILLED,161252,177485,1756103961088,406.08568
HYPE,SELL,LIMIT,IOC,10.81,44.72200,45.18600,FILLED,10.81,10.81,1756103963197,483.44482000000005
ASR,SELL,LIMIT,IOC,26.3,2.786000,2.827000,FILLED,26.3,26.3,1756103963534,73.2718
ASR,SELL,LIMIT,IOC,9.1,2.784000,2.828000,FILLED,9.1,9.1,1756103965311,25.3344
FHE,BUY,LIMIT,IOC,9927,0.0617800,0.0609737,FILLED,3483,9927,1756103966332,613.29006
SUI,SELL,LIMIT,IOC,10.3,3.520200,3.555000,FILLED,10.3,10.3,1756103966593,36.25806
OGN,BUY,LIMIT,IOC,2831,0.0792,0.0781,FILLED,1701,2831,1756103968115,224.2152
SKL,SELL,LIMIT,IOC,637,0.03077,0.03123,FILLED,637,637,1756103971126,19.60049
PLUME,BUY,LIMIT,IOC,157,0.0946600,0.0937600,FILLED,157,157,1756103971126,14.861619999999998
ADA,SELL,LIMIT,IOC,18,0.88470,0.88920,FILLED,18,18,1756103971126,15.924600000000002
MEME,BUY,LIMIT,IOC,22495,0.0039510,0.0039190,FILLED,20708,22495,1756103973400,88.87774499999999
ONG,SELL,LIMIT,IOC,282,0.2079300,0.2108667,FILLED,44,282,1756103973633,58.63626
ALCH,BUY,LIMIT,IOC,20895,0.0999800,0.0986626,FILLED,689,20895,1756103985345,2089.0821
ASR,SELL,LIMIT,IOC,348.4,2.781000,2.823040,FILLED,334.4,348.4,1756103991306,968.9004
MEME,BUY,LIMIT,IOC,29755,0.0039610,0.0039240,FILLED,29755,29755,1756103991464,117.859555
FHE,BUY,LIMIT,IOC,780,0.0619800,0.0611461,FILLED,65,780,1756103992402,48.3444
FHE,BUY,LIMIT,IOC,4429,0.0620600,0.0611697,FILLED,1178,4429,1756103995241,274.86374
LINK,SELL,LIMIT,IOC,184.15,25.601,25.719,FILLED,0.86,184.15,1756104004545,4714.42415
GAS,SELL,LIMIT,IOC,2.8,3.715000,3.748000,FILLED,2.8,2.8,1756104007099,10.402
OGN,BUY,LIMIT,IOC,623,0.0796,0.0785,FILLED,623,623,1756104012316,49.5908
ARB,SELL,LIMIT,IOC,732.2,0.558100,0.560400,FILLED,732.2,732.2,1756104012369,408.6408200000001
ARBUSDC,SELL,LIMIT,IOC,1491.5,0.558000,0.560174,FILLED,759.9,1491.5,1756104013532,832.2570000000001
ARB,SELL,LIMIT,IOC,671.3,0.557700,0.560100,FILLED,246.9,671.3,1756104014214,374.38400999999993
DOT,SELL,LIMIT,IOC,16.4,3.971,3.994,FILLED,16.4,16.4,1756104017243,65.1244
TON,SELL,LIMIT,IOC,13.2,3.2247000,3.2559000,FILLED,13.2,13.2,1756104017340,42.566039999999994
AVAX,SELL,LIMIT,IOC,1,24.7570,24.8680,FILLED,1,1,1756104018265,24.757
LINK,SELL,LIMIT,IOC,1.52,25.592,25.713,FILLED,0.56,1.52,1756104018265,38.89984
DOT,SELL,LIMIT,IOC,71.0,3.970,3.994,FILLED,47.3,71.0,1756104018429,281.87
DOGE,SELL,LIMIT,IOC,8279,0.222510,0.223930,FILLED,7295,8279,1756104018490,1842.16029
DOGEUSDC,SELL,LIMIT,IOC,3724,0.222910,0.223970,FILLED,1576,3724,1756104018596,830.11684
BTC,SELL,LIMIT,IOC,0.011,111577.70,112016.30,FILLED,0.011,0.011,1756104019228,1227.3546999999999
OGN,BUY,LIMIT,IOC,2394,0.0799,0.0789,FILLED,2394,2394,1756104019311,191.2806
ETH,SELL,LIMIT,IOC,0.112,4634.84,4652.49,FILLED,0.061,0.112,1756104019315,519.10208
DOGE,SELL,LIMIT,IOC,1456,0.222490,0.223920,FILLED,870,1456,1756104019595,323.94543999999996
ATOM,SELL,LIMIT,IOC,0.54,4.604,4.632,FILLED,0.54,0.54,1756104020183,2.4861600000000004
TON,SELL,LIMIT,IOC,332.8,3.2238000,3.2559000,FILLED,151.7,332.8,1756104020502,1072.88064
QTUM,SELL,LIMIT,IOC,117.9,3.108,3.155,FILLED,52.0,117.9,1756104024328,366.43320000000006
BTC,SELL,LIMIT,IOC,0.024,111569.40,112016.30,FILLED,0.024,0.024,1756104024594,2677.6656
BTC,SELL,LIMIT,IOC,0.001,111568.60,112016.30,FILLED,0.001,0.001,1756104030090,111.5686
TON,SELL,LIMIT,IOC,53.6,3.2234000,3.2560000,FILLED,53.6,53.6,1756104032389,172.77424
LDO,SELL,LIMIT,IOC,140,1.373500,1.381046,FILLED,67,140,1756104033423,192.29
LINK,SELL,LIMIT,IOC,2.00,25.587,25.706,FILLED,2.00,2.00,1756104033423,51.174
DOGE,SELL,LIMIT,IOC,998,0.222470,0.223870,FILLED,101,998,1756104035304,222.02506
ETH_251226,SELL,LIMIT,IOC,0.062,4723.55,4771.28,FILLED,0.062,0.062,1756104036003,292.8601
DOGE,SELL,LIMIT,IOC,998,0.222460,0.223870,FILLED,93,998,1756104036411,222.01507999999998
ETHUSDC,SELL,LIMIT,IOC,0.013,4634.72,4653.21,FILLED,0.013,0.013,1756104037090,60.25136
ASR,SELL,LIMIT,IOC,97.2,2.774000,2.805000,FILLED,63.6,97.2,1756104038048,269.63280000000003
ETH,SELL,LIMIT,IOC,0.578,4633.33,4651.54,FILLED,0.578,0.578,1756104038063,2678.06474
API3,SELL,LIMIT,IOC,100.0,1.2797,1.2921,FILLED,100.0,100.0,1756104038325,127.97
LINK,SELL,LIMIT,IOC,9.99,25.583,25.713,FILLED,9.99,9.99,1756104040375,255.57416999999998
TAC,SELL,LIMIT,IOC,6925,0.0125000,0.0126800,FILLED,6925,6925,1756104040430,86.5625
FLM,SELL,LIMIT,IOC,81950,0.0329,0.0336,FILLED,19447,81950,1756104041316,2696.1549999999997
WLFI,BUY,LIMIT,IOC,126,0.2368000,0.2333000,FILLED,61,126,1756104045613,29.8368
ETH,SELL,LIMIT,IOC,0.015,4633.19,4651.44,FILLED,0.015,0.015,1756104046088,69.49784999999999
DOGE,SELL,LIMIT,IOC,405,0.222440,0.223840,FILLED,405,405,1756104046622,90.0882
ETH,SELL,LIMIT,IOC,0.248,4633.03,4651.51,FILLED,0.248,0.248,1756104047491,1148.99144
DOGE,SELL,LIMIT,IOC,164,0.222430,0.223840,FILLED,164,164,1756104048249,36.478519999999996
ETH,SELL,LIMIT,IOC,0.029,4632.82,4651.34,FILLED,0.029,0.029,1756104049071,134.35178
ETHUSDC,SELL,LIMIT,IOC,0.167,4633.94,4653.39,FILLED,0.167,0.167,1756104049823,773.86798
HYPE,SELL,LIMIT,IOC,218.32,44.66500,45.17588,FILLED,4.99,218.32,1756104050601,9751.262799999999
LINK,SELL,LIMIT,IOC,19.17,25.574,25.693,FILLED,19.17,19.17,1756104060378,490.25358000000006
PROMPT,BUY,LIMIT,IOC,1549,0.3516000,0.3479000,FILLED,1549,1549,1756104060509,544.6284
CRV,SELL,LIMIT,IOC,763.9,0.862,0.867,FILLED,129.6,763.9,1756104060509,658.4818
ONG,BUY,LIMIT,IOC,1379,0.2148400,0.2116535,FILLED,439,1379,1756104061320,296.26436
BOME,BUY,LIMIT,IOC,49625,0.0022990,0.0022770,FILLED,49625,49625,1756104063484,114.087875
SKL,SELL,LIMIT,IOC,12278,0.03069,0.03115,FILLED,3924,12278,1756104066553,376.81181999999995
BOME,BUY,LIMIT,IOC,934539,0.0023020,0.0022815,FILLED,425773,934539,1756104085194,2151.3087779999996
ONT,BUY,LIMIT,IOC,4485.6,0.2043,0.2012,FILLED,1054.5,4485.6,1756104089844,916.4080800000002
ONT,BUY,LIMIT,IOC,1056.1,0.2050,0.2021,FILLED,1056.1,1056.1,1756104093358,216.50049999999996
MEME,SELL,LIMIT,IOC,11965,0.0038480,0.0038870,FILLED,11965,11965,1756104097161,46.04132
XPL,BUY,LIMIT,IOC,870,0.5546000,0.5487000,FILLED,870,870,1756104098143,482.502
NTRN,SELL,LIMIT,IOC,11947,0.103140,0.104619,FILLED,4995,11947,1756104102351,1232.2135799999999
BID,SELL,LIMIT,IOC,43,0.0988600,0.1000700,FILLED,43,43,1756104106147,4.25098
BID,SELL,LIMIT,IOC,9403,0.0986500,0.1000745,FILLED,343,9403,1756104109291,927.60595
WLFI,BUY,LIMIT,IOC,1346,0.2371000,0.2357000,FILLED,1346,1346,1756104113542,319.1366
PHA,SELL,LIMIT,IOC,592,0.1150900,0.1167800,FILLED,592,592,1756104120438,68.13328
PHA,SELL,LIMIT,IOC,206799,0.1142000,0.1164129,FILLED,338,206799,1756104121437,23616.445799999998
ONT,SELL,LIMIT,IOC,18573.3,0.1975,0.1998,FILLED,1437.3,18573.3,1756104123073,3668.22675
ONT,SELL,LIMIT,IOC,1770.1,0.1973,0.2002,FILLED,298.2,1770.1,1756104124300,349.24073
DOGS,BUY,LIMIT,IOC,161071,0.0001496,0.0001482,FILLED,161071,161071,1756104125451,24.0962216
BOME,BUY,LIMIT,IOC,109250,0.0023050,0.0022810,FILLED,23696,109250,1756104127125,251.82125000000002
OGN,BUY,LIMIT,IOC,260,0.0807,0.0795,FILLED,260,260,1756104128270,20.982
OGN,BUY,LIMIT,IOC,260,0.0807,0.0795,FILLED,260,260,1756104128270,20.982
WLFI,BUY,LIMIT,IOC,449,0.2381000,0.2351000,FILLED,449,449,1756104132669,106.90690000000001
WLFI,BUY,LIMIT,IOC,449,0.2381000,0.2351000,FILLED,449,449,1756104132669,106.90690000000001
WLFI,BUY,LIMIT,IOC,635,0.2376449,0.2351000,FILLED,635,635,1756104133919,150.90451149999998
WLFI,BUY,LIMIT,IOC,635,0.2376449,0.2351000,FILLED,635,635,1756104133919,150.90451149999998
HYPE,SELL,LIMIT,IOC,7.80,44.67800,45.09400,FILLED,1.34,7.80,1756104141192,348.48839999999996
HYPE,SELL,LIMIT,IOC,7.80,44.67800,45.09400,FILLED,1.34,7.80,1756104141192,348.48839999999996
ALCH,BUY,LIMIT,IOC,24235,0.1009100,0.0995994,FILLED,1048,24235,1756104141471,2445.55385
ALCH,BUY,LIMIT,IOC,24235,0.1009100,0.0995994,FILLED,1048,24235,1756104141471,2445.55385
NTRN,SELL,LIMIT,IOC,480,0.103080,0.104585,FILLED,25,480,1756104144333,49.4784
NTRN,SELL,LIMIT,IOC,480,0.103080,0.104585,FILLED,25,480,1756104144333,49.4784
ZEC,SELL,LIMIT,IOC,1.664,40.99,41.36,FILLED,1.664,1.664,1756104146389,68.20736
ZEC,SELL,LIMIT,IOC,1.664,40.99,41.36,FILLED,1.664,1.664,1756104146389,68.20736
NTRN,SELL,LIMIT,IOC,120,0.102990,0.104520,FILLED,120,120,1756104147373,12.3588
NTRN,SELL,LIMIT,IOC,120,0.102990,0.104520,FILLED,120,120,1756104147373,12.3588
ZEC,SELL,LIMIT,IOC,2.248,40.95,41.36,FILLED,2.248,2.248,1756104148492,92.05560000000001
ZEC,SELL,LIMIT,IOC,2.248,40.95,41.36,FILLED,2.248,2.248,1756104148492,92.05560000000001
PHA,SELL,LIMIT,IOC,1638,0.1148400,0.1164500,FILLED,1638,1638,1756104149263,188.10792
PHA,SELL,LIMIT,IOC,1638,0.1148400,0.1164500,FILLED,1638,1638,1756104149263,188.10792
SEI,SELL,LIMIT,IOC,7170,0.2979000,0.3009000,FILLED,4893,7170,1756104149624,2135.943
